parent_label,label,video_path,include_50
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9932.MOV,True
Seasons,61. Summer,Seasons/61. Summer/MVI_5424.MOV,True
Places,19. House,Places/19. House/MVI_3594.MOV,True
Home,40. Paint,Home/40. Paint/MVI_4413.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_5336.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8866.MP4,True
Places,19. House,Places/19. House/MVI_3516.MOV,True
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9985.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3664.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_5108.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9538.MOV,True
Colours,55. White,Colours/55. White/MVI_5209.MOV,True
People,66. Brother,People/66. Brother/MVI_8631.MP4,True
Colours,54. Black,Colours/54. Black/MVI_5059.MOV,True
Seasons,64. Fall,Seasons/64. Fall/MVI_9135.MP4,True
Adjectives,94. good,Adjectives/94. good/MVI_5240.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9453.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5167.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9919.MOV,True
Colours,47. Red,Colours/47. Red/MVI_5038.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_9540.MOV,True
Society,14. Election,Society/14. Election/MVI_8711.MP4,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_4204.MOV,True
Home,28. Window,Home/28. Window/MVI_4365.MOV,True
People,77. Boy,People/77. Boy/MVI_3814.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3238.MOV,True
People,78. Girl,People/78. Girl/MVI_3818.MOV,True
Jobs,91. Priest,Jobs/91. Priest/MVI_8887.MP4,True
Adjectives,83. big large,Adjectives/83. big large/MVI_5284.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9368.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_9236.MOV,True
Society,14. Election,Society/14. Election/MVI_4839.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3850.MOV,True
People,66. Brother,People/66. Brother/MVI_4075.MOV,True
Animals,1. Dog,Animals/1. Dog/MVI_2979.MOV,True
People,66. Brother,People/66. Brother/MVI_4230.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3196.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_5309.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_5287.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_9432.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9521.MOV,True
Adjectives,87. hot,Adjectives/87. hot/MVI_9409.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3310.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9879.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9947.MOV,True
Electronics,53. Fan,Electronics/53. Fan/MVI_9097.MP4,True
Animals,5. Cow,Animals/5. Cow/MVI_4160.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_9234.MOV,True
People,78. Girl,People/78. Girl/MVI_8645.MP4,True
People,66. Brother,People/66. Brother/MVI_3780.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_5288.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_8584.MP4,True
People,61. Father,People/61. Father/MVI_4062.MOV,True
People,61. Father,People/61. Father/MVI_3765.MOV,True
Colours,54. Black,Colours/54. Black/MVI_4919.MOV,True
Home,34. Pen,Home/34. Pen/MVI_4390.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3336.MOV,True
Seasons,61. Summer,Seasons/61. Summer/MVI_9124.MP4,True
Adjectives,94. good,Adjectives/94. good/MVI_9349.MOV,True
Seasons,61. Summer,Seasons/61. Summer/MVI_5420.MOV,True
People,77. Boy,People/77. Boy/MVI_3816.MOV,True
People,78. Girl,People/78. Girl/MVI_3817.MOV,True
People,78. Girl,People/78. Girl/MVI_5288.MOV,True
Colours,47. Red,Colours/47. Red/MVI_8612.MP4,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_4009.MOV,True
Home,40. Paint,Home/40. Paint/MVI_9051.MP4,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4667.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3134.MOV,True
Home,40. Paint,Home/40. Paint/MVI_4412.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_3986.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3385.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5009.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3146.MOV,True
Colours,54. Black,Colours/54. Black/MVI_5208.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_5185.MOV,True
People,77. Boy,People/77. Boy/MVI_5286.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9878.MOV,True
Places,19. House,Places/19. House/MVI_3351.MOV,True
Greetings,48. Hello,Greetings/48. Hello/MVI_0032.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9279.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4744.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3423.MOV,True
People,78. Girl,People/78. Girl/MVI_3965.MOV,True
Colours,55. White,Colours/55. White/MVI_4923.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4459.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_5266.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_9898.MOV,True
Seasons,61. Summer,Seasons/61. Summer/MVI_9123.MP4,True
People,61. Father,People/61. Father/MVI_3764.MOV,True
Places,19. House,Places/19. House/MVI_3438.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_9296.MOV,True
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5491.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_5188.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9290.MOV,True
Places,23. Court,Adjectives/1. loud/MVI_9290.MOV,True
Colours,47. Red,Colours/47. Red/MVI_5184.MOV,True
Greetings,48. Hello,Greetings/48. Hello/MVI_0089.MOV,True
People,66. Brother,People/66. Brother/MVI_5243.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_5022.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_3096.MOV,True
Adjectives,87. hot,Adjectives/87. hot/MVI_9328.MOV,True
Electronics,53. Fan,Electronics/53. Fan/MVI_4532.MOV,True
Places,28. Store or Shop,Electronics/53. Fan/MVI_4532.MOV,True
Places,23. Court,Places/23. Court/MVI_3453.MOV,True
Home,34. Pen,Home/34. Pen/MVI_4387.MOV,True
Places,19. House,Places/19. House/MVI_3595.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9293.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_9431.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_9318.MOV,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5079.MOV,True
Seasons,61. Summer,Seasons/61. Summer/MVI_4565.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8864.MP4,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9976.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_2989.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_5181.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4002.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_5008.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3239.MOV,True
Jobs,91. Priest,Jobs/91. Priest/MVI_8889.MP4,True
Colours,54. Black,Colours/54. Black/MVI_4215.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3422.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5168.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_4176.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5010.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_5123.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_5264.MOV,True
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4538.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_9299.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9933.MOV,True
People,61. Father,People/61. Father/MVI_4061.MOV,True
People,77. Boy,People/77. Boy/MVI_5285.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_5112.MOV,True
Colours,55. White,Colours/55. White/MVI_8620.MP4,True
Places,19. House,Places/19. House/MVI_3352.MOV,True
Colours,47. Red,Colours/47. Red/MVI_4018.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3386.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3501.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_4178.MOV,True
Colours,55. White,Colours/55. White/MVI_3890.MOV,True
Places,23. Court,Places/23. Court/MVI_3534.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_5021.MOV,True
Greetings,48. Hello,Greetings/48. Hello/MVI_0037.MOV,True
People,77. Boy,People/77. Boy/MVI_4982.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_5187.MOV,True
Colours,55. White,Colours/55. White/MVI_3892.MOV,True
Animals,5. Cow,Animals/5. Cow/MVI_2991.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5446.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_3688.MOV,True
People,66. Brother,People/66. Brother/MVI_3781.MOV,True
People,77. Boy,People/77. Boy/MVI_4981.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_0078.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5250.MOV,True
Home,34. Pen,Home/34. Pen/MVI_4907.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8865.MP4,True
Colours,47. Red,Colours/47. Red/MVI_5037.MOV,True
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_9176.MP4,True
Home,28. Window,Home/28. Window/MVI_4362.MOV,True
Seasons,64. Fall,Seasons/64. Fall/MVI_4579.MOV,True
Adjectives,87. hot,Adjectives/87. hot/MVI_5217.MOV,True
Society,2. Death,Society/2. Death/MVI_8932.MP4,True
Adjectives,3. happy,Adjectives/3. happy/MVI_9455.MOV,True
People,78. Girl,People/78. Girl/MVI_3966.MOV,True
Animals,5. Cow,Animals/5. Cow/MVI_3097.MOV,True
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_5392.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_0001.MOV,True
People,66. Brother,People/66. Brother/MVI_5096.MOV,True
Jobs,91. Priest,Jobs/91. Priest/MVI_5344.MOV,True
Jobs,91. Priest,Jobs/91. Priest/MVI_4488.MOV,True
Society,2. Death,Society/2. Death/MVI_8661.MP4,True
Adjectives,91. new,Adjectives/91. new/MVI_9500.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_9460.MOV,True
Society,14. Election,Society/14. Election/MVI_8713.MP4,True
Places,23. Court,Places/23. Court/MVI_3609.MOV,True
People,77. Boy,People/77. Boy/MVI_4110.MOV,True
Home,40. Paint,Home/40. Paint/MVI_9053.MP4,True
Adjectives,91. new,Adjectives/91. new/MVI_5231.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9142.MP4,True
Adjectives,83. big large,Adjectives/83. big large/MVI_9316.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9968.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_5286.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_9221.MOV,True
Seasons,64. Fall,Seasons/64. Fall/MVI_4577.MOV,True
Adjectives,78. long,Adjectives/78. long/MVI_9298.MOV,True
Places,19. House,Places/19. House/MVI_3593.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_5182.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9909.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_0048.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_0022.MOV,True
Seasons,64. Fall,Seasons/64. Fall/MVI_4999.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5169.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9143.MP4,True
Adjectives,3. happy,Adjectives/3. happy/MVI_9542.MOV,True
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5048.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_4888.MOV,True
Home,40. Paint,Home/40. Paint/MVI_4927.MOV,True
People,78. Girl,People/78. Girl/MVI_3967.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_9512.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_9511.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3635.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_4887.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_4867.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_4191.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3474.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5011.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_9938.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_9375.MOV,True
People,77. Boy,People/77. Boy/MVI_5132.MOV,True
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_9101.MP4,True
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_5391.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5312.MOV,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4670.MOV,True
Society,2. Death,Society/2. Death/MVI_8664.MP4,True
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0062.MOV,True
Adjectives,87. hot,Adjectives/87. hot/MVI_5295.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_0045.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9970.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3226.MOV,True
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_9102.MP4,True
Colours,55. White,Colours/55. White/MVI_4922.MOV,True
Places,19. House,Places/19. House/MVI_3513.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_8583.MP4,True
Pronouns,44. it,Pronouns/44. it/MVI_0013.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9946.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3851.MOV,True
Animals,4. Bird,Clothes/42. T-Shirt/MVI_3851.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_3095.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9144.MP4,True
Adjectives,91. new,Adjectives/91. new/MVI_5229.MOV,True
People,77. Boy,People/77. Boy/MVI_4983.MOV,True
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5493.MOV,True
People,61. Father,People/61. Father/MVI_5229.MOV,True
People,61. Father,People/61. Father/MVI_4223.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9370.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_5110.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_5110.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9439.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_0021.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_9260.MOV,True
Society,14. Election,Society/14. Election/MVI_4840.MOV,True
People,66. Brother,People/66. Brother/MVI_4957.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3387.MOV,True
Electronics,53. Fan,Electronics/53. Fan/MVI_9098.MP4,True
People,66. Brother,People/66. Brother/MVI_5244.MOV,True
Jobs,91. Priest,Jobs/91. Priest/MVI_4489.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_9381.MOV,True
People,77. Boy,People/77. Boy/MVI_3964.MOV,True
Home,28. Window,Home/28. Window/MVI_4882.MOV,True
Animals,1. Dog,Animals/1. Dog/MVI_3061.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_3857.MOV,True
Society,14. Election,Society/14. Election/MVI_8968.MP4,True
Seasons,64. Fall,Seasons/64. Fall/MVI_5001.MOV,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4668.MOV,True
People,78. Girl,People/78. Girl/MVI_5135.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4746.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_8606.MP4,True
Greetings,48. Hello,Greetings/48. Hello/MVI_9914.MOV,True
People,66. Brother,People/66. Brother/MVI_3928.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_0047.MOV,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5078.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_5238.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5326.MOV,True
Animals,5. Cow,Animals/5. Cow/MVI_3017.MOV,True
Colours,55. White,Colours/55. White/MVI_3743.MOV,True
Colours,55. White,Colours/55. White/MVI_4921.MOV,True
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3209.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_5169.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_5124.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_9970.MOV,True
Colours,54. Black,Colours/54. Black/MVI_3889.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_5335.MOV,True
Adjectives,87. hot,Adjectives/87. hot/MVI_5296.MOV,True
Colours,47. Red,Colours/47. Red/MVI_4207.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_5175.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_3070.MOV,True
Animals,5. Cow,Animals/5. Cow/MVI_3099.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_9422.MOV,True
Animals,1. Dog,Animals/1. Dog/MVI_3003.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_9341.MOV,True
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0061.MOV,True
Society,14. Election,Society/14. Election/MVI_4305.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_9269.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3254.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_5128.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3555.MOV,True
Adjectives,84. small little,Adjectives/84. small little/MVI_5126.MOV,True
Home,34. Pen,Home/34. Pen/MVI_4908.MOV,True
Society,2. Death,Society/2. Death/MVI_8662.MP4,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_0098.MOV,True
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9935.MOV,True
People,78. Girl,People/78. Girl/MVI_4113.MOV,True
Animals,1. Dog,Animals/1. Dog/MVI_3059.MOV,True
People,66. Brother,People/66. Brother/MVI_5095.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_9342.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_3710.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_9259.MOV,True
Places,19. House,Places/19. House/MVI_3435.MOV,True
Colours,54. Black,Colours/54. Black/MVI_3888.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_5177.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_0065.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_0016.MOV,True
People,61. Father,People/61. Father/MVI_3910.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9920.MOV,True
Adjectives,79. short,Adjectives/79. short/MVI_9463.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_3094.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9881.MOV,True
Colours,54. Black,Colours/54. Black/MVI_3741.MOV,True
Home,40. Paint,Home/40. Paint/MVI_9052.MP4,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4592.MOV,True
Animals,5. Cow,Animals/5. Cow/MVI_3074.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9450.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_9233.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3632.MOV,True
Society,2. Death,Society/2. Death/MVI_4802.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4458.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4881.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_3038.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_5260.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9277.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3162.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_0082.MOV,True
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9977.MOV,True
Clothes,44. Shoes,Clothes/44. Shoes/MVI_5028.MOV,True
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9986.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_3691.MOV,True
Colours,47. Red,Colours/47. Red/MVI_3721.MOV,True
Colours,47. Red,Colours/47. Red/MVI_4899.MOV,True
Colours,54. Black,Colours/54. Black/MVI_3887.MOV,True
Adjectives,91. new,Adjectives/91. new/MVI_5308.MOV,True
Home,28. Window,Home/28. Window/MVI_4881.MOV,True
Greetings,48. Hello,Greetings/48. Hello/MVI_9955.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9278.MOV,True
Places,23. Court,Places/23. Court/MVI_3367.MOV,True
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9451.MOV,True
Clothes,37. Hat,Clothes/37. Hat/MVI_5154.MOV,True
Society,14. Election,Society/14. Election/MVI_8710.MP4,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9449.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3582.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_9441.MOV,True
Animals,1. Dog,Animals/1. Dog/MVI_4148.MOV,True
Colours,47. Red,Colours/47. Red/MVI_3868.MOV,True
People,78. Girl,People/78. Girl/MVI_3819.MOV,True
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4591.MOV,True
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_9178.MP4,True
People,77. Boy,People/77. Boy/MVI_3963.MOV,True
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5311.MOV,True
Adjectives,94. good,Adjectives/94. good/MVI_5318.MOV,True
Adjectives,97. dry,Adjectives/97. dry/MVI_5327.MOV,True
Adjectives,1. loud,Adjectives/1. loud/MVI_9291.MOV,True
Adjectives,3. happy,Adjectives/3. happy/MVI_5184.MOV,True
Places,19. House,Places/19. House/MVI_3270.MOV,True
Places,35. Bank,Places/35. Bank/MVI_3662.MOV,True
Animals,4. Bird,Animals/4. Bird/MVI_8567.MP4,True
Adjectives,1. loud,Adjectives/1. loud/MVI_5337.MOV,True
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3309.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9995.MOV,True
Adjectives,83. big large,Adjectives/83. big large/MVI_5205.MOV,True
Pronouns,44. it,Pronouns/44. it/MVI_9897.MOV,True
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3255.MOV,True
Pronouns,40. I,Pronouns/40. I/MVI_9959.MOV,True
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4882.MOV,True
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4669.MOV,True
